2e+16 0.836205 0.830099 0.817357 2357.73 1557.66 999.999 -768872 -468689 -284024 -176510 -67980.5 -771540 -473900 -284148 -177137 -69236.2 -669316 -676323 -241.069 -40.8277 329.24
1.72989e+16 0.831025 0.827892 0.817303 2328.37 1549.02 999.692 -753095 -455322 -275471 -163805 -52838.1 -755821 -460646 -275598 -164436 -54100.5 -656431 -663615 -255.586 -54.3071 318.487
1.49627e+16 0.825941 0.825702 0.817249 2299.72 1540.48 999.387 -737482 -442196 -266988 -151378 -38230 -740264 -447629 -267117 -152012 -39498.9 -643828 -651185 -269.98 -67.6922 307.914
1.29419e+16 0.820949 0.82353 0.817196 2271.78 1532.03 999.084 -722029 -429300 -258570 -139220 -24131.3 -724866 -434841 -258701 -139857 -25406.4 -631496 -639023 -284.254 -80.9851 297.515
1.11941e+16 0.816047 0.821375 0.817142 2244.5 1523.67 998.782 -706731 -416623 -250216 -127321 -10518.8 -709623 -422270 -250349 -127961 -11799.9 -619427 -627120 -298.412 -94.1877 287.286
9.6823e+15 0.811232 0.819238 0.817089 2217.87 1515.41 998.483 -691587 -404156 -241922 -115673 2629.61 -694531 -409907 -242058 -116316 1342.85 -607613 -615470 -312.455 -107.302 277.222
8.37468e+15 0.806501 0.817117 0.817036 2191.86 1507.23 998.186 -676591 -391890 -233687 -104269 15334.7 -679588 -397743 -233825 -104915 14042.5 -596046 -604062 -326.386 -120.33 267.318
7.24366e+15 0.801852 0.815013 0.816983 2166.45 1499.14 997.89 -661741 -379816 -225508 -93100.2 27616.2 -664789 -385769 -225648 -93748.2 26318.7 -584718 -592890 -340.208 -133.273 257.57
6.26538e+15 0.797283 0.812926 0.81693 2141.62 1491.14 997.596 -647033 -367926 -217382 -82159.4 39492.6 -650132 -373977 -217525 -82809.8 38190.1 -573621 -581945 -353.923 -146.133 247.974
5.41923e+15 0.792792 0.810855 0.816877 2117.36 1483.23 997.304 -632465 -356213 -209309 -71439.8 50981.5 -635613 -362359 -209453 -72092.5 49674.3 -562750 -571223 -367.534 -158.912 238.526
4.68735e+15 0.788376 0.808799 0.816825 2093.64 1475.39 997.013 -618034 -344669 -201285 -60934.6 62099.4 -621230 -350909 -201432 -61589.5 60787.7 -552096 -560714 -381.043 -171.611 229.222
4.05431e+15 0.784033 0.80676 0.816773 2070.44 1467.64 996.725 -603736 -333288 -193310 -50637.3 72862.3 -606979 -339618 -193459 -51294.3 71546.2 -541655 -550414 -394.451 -184.232 220.058
