2e+16 0.893623 0.886943 0.870631 2550.24 1636.64 999.998 -964073 -618632 -394155 -300514 -185652 -966430 -623242 -394259 -301138 -186901 -794217 -800358 -411.866 -258.328 233.952
1.65204e+16 0.885318 0.883378 0.870533 2502.63 1622.87 999.466 -939029 -597125 -380850 -279298 -159642 -941488 -601934 -380958 -279929 -160906 -772679 -779137 -434.163 -279.008 216.921
1.36461e+16 0.877242 0.879856 0.870436 2456.76 1609.33 998.94 -914392 -576227 -367721 -258779 -134988 -916950 -581231 -367833 -259417 -136265 -751847 -758612 -456.169 -299.464 200.315
1.1272e+16 0.869383 0.876377 0.870339 2412.54 1596.01 998.419 -890148 -555899 -354757 -238923 -111596 -892803 -561091 -354872 -239568 -112887 -731687 -738750 -477.893 -319.704 184.117
9.31084e+15 0.861732 0.87294 0.870243 2369.87 1582.91 997.903 -866284 -536102 -341948 -219697 -89383.2 -869033 -541478 -342067 -220348 -90686.2 -712167 -719518 -499.346 -339.735 168.31
7.69092e+15 0.854281 0.869543 0.870147 2328.69 1570.02 997.392 -842786 -516803 -329286 -201071 -68271.1 -845627 -522358 -329409 -201728 -69586.1 -693256 -700887 -520.537 -359.562 152.878
6.35284e+15 0.84702 0.866187 0.870052 2288.91 1557.35 996.885 -819643 -497972 -316762 -183018 -48188.5 -822573 -503699 -316888 -183680 -49514.9 -674928 -682828 -541.474 -379.192 137.806
5.24757e+15 0.839942 0.862871 0.869957 2250.47 1544.87 996.384 -796843 -479580 -304368 -165510 -29069.8 -799859 -485473 -304498 -166177 -30407 -657156 -665315 -562.165 -398.632 123.08
4.33459e+15 0.833039 0.859593 0.869863 2213.29 1532.6 995.886 -774376 -461600 -292098 -148524 -10854.5 -777474 -467654 -292231 -149196 -12201.9 -639915 -648324 -582.618 -417.886 108.686
3.58045e+15 0.826304 0.856353 0.869769 2177.32 1520.52 995.394 -752230 -444009 -279944 -132036 6513.32 -755408 -450218 -280080 -132713 5156.15 -623184 -631831 -602.841 -436.959 94.6132
2.95752e+15 0.81973 0.85315 0.869675 2142.5 1508.63 994.905 -730395 -426784 -267901 -116025 23085.2 -733651 -433141 -268041 -116707 21718.9 -606940 -615816 -622.839 -455.858 80.8483
2.44296e+15 0.813311 0.849983 0.869582 2108.77 1496.92 994.421 -708862 -409904 -255964 -100471 38908.8 -712192 -416402 -256106 -101157 37533.9 -591163 -600257 -642.621 -474.587 67.3805
2.01793e+15 0.807041 0.846853 0.869489 2076.08 1485.39 993.94 -687622 -393350 -244126 -85354.3 54028.5 -691022 -399984 -244272 -86043.8 52645.5 -575834 -585135 -662.192 -493.151 54.1991
1.66685e+15 0.800914 0.843757 0.869397 2044.39 1474.04 993.464 -666665 -377105 -232384 -70656.9 68485.2 -670133 -383866 -232532 -71350.1 67094.6 -560937 -570434 -681.557 -511.553 41.2941
1.37685e+15 0.794926 0.840696 0.869305 2013.65 1462.87 992.991 -645984 -361151 -220733 -56361.8 82316.9 -649516 -368034 -220884 -57058.5 80919.3 -546453 -556134 -700.724 -529.799 28.6559
