2e+16 0.965582 0.958091 0.93658 2810.85 1742.89 999.999 -1.2206e+06 -802122 -542078 -478803 -360617 -1.23461e+06 -829858 -542370 -479722 -362455 -938096 -978365 501.661 561.397 -107.556
1.57768e+16 0.952635 0.952483 0.936408 2735.2 1721.41 999.093 -1.18074e+06 -766280 -521855 -443775 -316321 -1.19583e+06 -796192 -522171 -444714 -318201 -899706 -943300 467.063 530.423 -133.847
1.24454e+16 0.940197 0.946975 0.936238 2663.52 1700.46 998.201 -1.14184e+06 -731908 -502060 -410407 -275287 -1.15801e+06 -763976 -502399 -411366 -277207 -863013 -909897 433.153 499.954 -159.195
9.81746e+15 0.928237 0.941564 0.936069 2595.49 1680.02 997.323 -1.10386e+06 -698872 -482654 -378583 -237203 -1.1211e+06 -733072 -483018 -379560 -239161 -827903 -878036 399.901 469.965 -183.655
7.74442e+15 0.916723 0.936247 0.935902 2530.85 1660.07 996.458 -1.06676e+06 -667054 -463608 -348196 -201794 -1.08506e+06 -703362 -463994 -349190 -203788 -794270 -847614 367.279 440.435 -207.279
6.10912e+15 0.905629 0.931022 0.935736 2469.34 1640.59 995.605 -1.03049e+06 -636348 -444891 -319152 -168817 -1.04983e+06 -674738 -445301 -320161 -170843 -762021 -818533 335.261 411.346 -230.114
4.81913e+15 0.89493 0.925885 0.935571 2410.75 1621.56 994.764 -995007 -606662 -426478 -291361 -138054 -1.01538e+06 -647107 -426912 -292386 -140111 -731072 -790707 303.822 382.68 -252.204
3.80153e+15 0.884602 0.920835 0.935407 2354.86 1602.96 993.935 -960288 -577914 -408348 -264746 -109313 -981684 -620385 -408805 -265784 -111398 -701346 -764057 272.94 354.419 -273.588
2.9988e+15 0.874626 0.915869 0.935244 2301.51 1584.8 993.117 -926294 -550030 -390479 -239234 -82420.9 -948695 -594496 -390958 -240285 -84532.4 -672773 -738509 242.596 326.547 -294.304
2.36558e+15 0.864981 0.910984 0.935083 2250.51 1567.04 992.31 -892994 -522945 -372853 -214758 -57223 -916385 -569373 -373355 -215821 -59358.5 -645290 -713999 212.77 299.05 -314.386
1.86607e+15 0.855649 0.906178 0.934922 2201.72 1549.67 991.512 -860359 -496600 -355453 -191257 -33580.6 -884725 -544956 -355978 -192331 -35738.1 -618838 -690464 183.446 271.914 -333.865
1.47203e+15 0.846615 0.90145 0.934763 2155 1532.69 990.725 -828362 -470944 -338265 -168676 -11368.9 -853684 -521190 -338813 -169760 -13546.3 -593364 -667849 154.606 245.125 -352.771
1.1612e+15 0.837861 0.896797 0.934605 2110.21 1516.07 989.947 -796977 -445928 -321276 -146963 9524.68 -823237 -498027 -321846 -148055 7329.38 -568820 -646102 126.235 218.672 -371.132
9.16001e+14 0.829375 0.892217 0.934448 2067.24 1499.81 989.179 -766180 -421511 -304473 -126069 29201.9 -793359 -475421 -305064 -127169 26990.7 -545162 -625176 98.321 192.543 -388.972
7.2258e+14 0.821142 0.887708 0.934292 2025.98 1483.9 988.419 -735948 -397656 -287844 -105951 47754.9 -764026 -453333 -288457 -107058 45529.8 -522347 -605025 70.8495 166.727 -406.317
5.70001e+14 0.81315 0.883268 0.934137 1986.34 1468.32 987.668 -706260 -374327 -271380 -86568.2 65267.2 -735214 -431727 -272014 -87681.1 63030.2 -500340 -585610 43.8088 141.214 -423.187
4.4964e+14 0.805389 0.878896 0.933982 1948.21 1453.06 986.925 -677096 -351493 -255072 -67881.7 81814.7 -706904 -410568 -255727 -68999.6 79567.7 -479105 -566892 17.1877 115.994 -439.604
3.54695e+14 0.797846 0.87459 0.933829 1911.51 1438.12 986.19 -648438 -329128 -238911 -49856.5 97466.7 -679075 -389828 -239586 -50978.5 95211.6 -458611 -548836 -9.02434 91.0573 -455.587
2.79798e+14 0.790511 0.870347 0.933677 1876.17 1423.49 985.463 -620267 -307206 -222889 -32459.5 112286 -651707 -369478 -223584 -33584.6 110025 -438827 -531409 -34.8371 66.3959 -471.155
2.20716e+14 0.783377 0.866168 0.933526 1842.1 1409.14 984.744 -592566 -285703 -207000 -15659.9 126331 -624784 -349494 -207714 -16787.3 124065 -419728 -514580 -60.2597 42.0013 -486.325
1.7411e+14 0.776432 0.862049 0.933375 1809.25 1395.09 984.032 -565320 -264601 -191236 571.05 139653 -598287 -329852 -191969 -557.746 137385 -401287 -498321 -85.3006 17.8656 -501.113
1.37345e+14 0.76967 0.85799 0.933226 1777.55 1381.31 983.327 -538514 -243879 -175591 16260.3 152301 -572202 -310531 -176343 15131 150032 -383482 -482604 -109.968 -6.01849 -515.534
1.08344e+14 0.763082 0.853989 0.933077 1746.93 1367.8 982.629 -512134 -223521 -160061 31433 164320 -546511 -291513 -160831 30304.1 162052 -366292 -467404 -134.269 -29.6581 -529.603
8.54659e+13 0.756661 0.850045 0.932929 1717.35 1354.55 981.938 -486165 -203511 -144639 46113 175750 -521201 -272778 -145426 44985.3 173485 -349696 -452698 -158.211 -53.06 -543.334
6.74191e+13 0.7504 0.846156 0.932782 1688.75 1341.55 981.254 -460597 -183836 -129321 60322.3 186629 -496259 -254310 -130126 59196.8 184369 -333677 -438463 -181.8 -76.2306 -556.739
5.3183e+13 0.744292 0.842322 0.932636 1661.08 1328.8 980.576 -435416 -164483 -114103 74082 196991 -471669 -236096 -114924 72959.5 194737 -318217 -424680 -205.043 -99.1759 -569.83
4.19529e+13 0.738332 0.83854 0.932491 1634.3 1316.29 979.904 -410612 -145441 -98981 87411.7 206868 -447421 -218119 -99817 86293.1 204622 -303300 -411327 -227.946 -121.902 -582.619
3.30942e+13 0.732513 0.83481 0.932346 1608.37 1304.02 979.238 -386173 -126698 -83950.4 100330 216290 -423502 -200368 -84801.2 99216 214054 -288913 -398387 -250.512 -144.414 -595.117
2.61061e+13 0.726829 0.83113 0.932203 1583.25 1291.97 978.579 -362090 -108247 -69007.9 112854 225283 -399900 -182831 -69872.8 111746 223059 -275042 -385842 -272.749 -166.717 -607.335
2.05936e+13 0.721277 0.827499 0.93206 1558.89 1280.14 977.925 -338353 -90077.2 -54150.3 125001 233874 -376605 -165495 -55028.5 123899 231663 -261673 -373675 -294.66 -188.817 -619.281
